gate_mode,sampling_fps,frame_id,cls_pred,wall_ms,clip_ms,offload_ms,xfer_gate_ms,gate_comp_ms,mamba_ms,trans_ms
cpu,64,12,0,1472.8222023695707,14.800725504755974,0.42375922203063965,0.0,1456.6888250410557,1392.648896202445,62.55894526839256
cpu,64,13,0,1772.7015912532806,15.803784132003784,4.29905578494072,0.0,1751.6885083168745,1693.3600287884474,56.7901860922575
cpu,64,14,0,1746.3159505277872,13.579877093434334,0.4530958831310272,0.0,1728.2784320414066,1664.7258643060923,62.023235484957695
cpu,64,15,0,1717.3987422138453,15.880191698670387,0.42372941970825195,0.0,1700.1798935234547,1636.5241259336472,58.17008018493652
cpu,64,16,0,1700.3486901521683,15.834001824259758,0.4206951707601547,0.0,1683.1346210092306,1615.3055243194103,62.369579449296
cpu,64,17,0,1722.2700361162424,14.948340132832527,0.42909570038318634,0.0,1698.0459280312061,1635.6646493077278,59.09267999231815
cpu,64,18,0,1714.0602599829435,13.624327257275581,0.44716522097587585,0.0,1698.1423944234848,1629.8801116645336,66.62868522107601
cpu,64,19,0,1695.5304890871048,11.559084057807922,0.44791772961616516,0.0,1678.5114537924528,1613.4685836732388,59.433380141854286
cpu,64,20,0,1650.3863874822855,14.729861170053482,3.7124641239643097,0.0,1623.5632970929146,1559.271216392517,58.82617086172104
cpu,64,21,0,1651.1791683733463,14.674294739961624,0.4412475973367691,0.0,1634.0572349727154,1569.6935951709747,62.77438811957836
cpu,64,22,0,1660.3391207754612,11.479811742901802,4.030527547001839,0.0,1643.7858883291483,1577.8270289301872,61.30881980061531
cpu,64,23,0,1685.9701331704855,17.66844466328621,0.4226360470056534,0.0,1659.1517347842455,1588.67490850389,68.92008893191814
