k_requested,k_avail,k_actual,xfer_k_bytes,rep,step_idx,wall_ms,cuda_event_ms,gate_ms,decode_gpu_ms,num_new_tokens,tok_per_s,decode_ratio,nvml_gpu_util,nvml_mem_util,cls_pred,text_len
2048,5577,2048,16777216,0,69,1701.5354,1701.5084,440.1305,1259.7250,0,0.000000,0.740346,,,1,96
2048,5577,2048,16777216,0,70,2236.3733,2236.3467,503.3738,1731.2910,0,0.000000,0.774151,,,1,96
2048,5577,2048,16777216,0,71,1767.5137,1767.4867,1051.0442,714.9160,0,0.000000,0.404475,,,1,67
2048,5577,2048,16777216,0,72,1416.0323,1416.0062,488.9347,925.5379,0,0.000000,0.653614,,,1,67
2048,5577,2048,16777216,0,73,1380.6981,1380.6729,474.6282,904.4363,0,0.000000,0.655057,,,1,67
2048,5577,2048,16777216,0,74,1689.7559,1689.7300,448.6504,1239.1934,0,0.000000,0.733356,,,1,96
2048,5577,2048,16777216,0,75,1841.5331,1841.5078,506.3149,1333.2039,0,0.000000,0.723964,,,1,96
2048,5577,2048,16777216,0,76,1859.7077,1859.6815,532.7433,1324.8832,0,0.000000,0.712415,,,1,96
2048,5577,2048,16777216,0,77,1884.7864,1884.7610,532.9611,1349.6598,0,0.000000,0.716081,,,1,96
2048,5577,2048,16777216,0,78,2016.0433,2016.0177,542.6919,1471.1010,0,0.000000,0.729697,,,1,96
2048,5577,2048,16777216,0,79,2010.7548,2010.7279,563.4697,1444.9324,0,0.000000,0.718602,,,1,96
2048,5577,2048,16777216,0,80,2015.8949,2015.8693,568.0979,1445.3734,0,0.000000,0.716988,,,1,96
2048,5577,2048,16777216,0,81,2362.4142,2362.3889,813.0367,1546.9047,0,0.000000,0.654798,,,1,96
2048,5577,2048,16777216,0,82,1982.9768,1982.9507,557.2159,1423.2014,0,0.000000,0.717710,,,1,96
2048,5577,2048,16777216,0,83,2900.3987,2900.3728,560.8899,2336.8337,0,0.000000,0.805694,,,1,96
2048,5577,2048,16777216,0,84,2059.4090,2059.3826,594.7600,1461.8981,0,0.000000,0.709863,,,1,96
2048,5577,2048,16777216,0,85,2015.8442,2015.8177,556.5472,1456.5101,0,0.000000,0.722531,,,1,96
2048,5577,2048,16777216,0,86,2018.6105,2018.5841,568.5387,1447.1960,0,0.000000,0.716927,,,1,96
2048,5577,2048,16777216,0,87,2975.0924,2975.0654,558.2340,2413.3474,0,0.000000,0.811184,,,1,234
2048,5577,2048,16777216,0,88,3083.0870,3083.0601,578.5572,2500.8064,0,0.000000,0.811137,,,1,234
2048,5577,2048,16777216,0,89,2159.1624,2159.1355,586.1610,1569.6482,0,0.000000,0.726971,,,1,96
2048,5577,2048,16777216,0,90,2141.7143,2141.6880,576.5759,1561.7080,0,0.000000,0.729186,,,1,96
2048,5577,2048,16777216,0,91,2136.4992,2136.4724,567.8006,1565.1826,0,0.000000,0.732592,,,1,96
2048,5577,2048,16777216,0,92,2136.5532,2136.5271,575.2543,1557.7190,0,0.000000,0.729080,,,1,96
2048,5577,2048,16777216,0,93,2196.8643,2196.8384,619.5688,1573.6392,0,0.000000,0.716311,,,1,96
2048,5577,2048,16777216,0,94,2156.7821,2156.7546,569.5460,1583.5115,0,0.000000,0.734201,,,1,96
2048,5577,2048,16777216,0,95,2147.5795,2147.5530,569.1480,1574.5963,0,0.000000,0.733196,,,1,96
2048,5577,2048,16777216,1,64,2658.2715,2658.2368,517.8833,2138.8672,0,0.000000,0.804608,,,1,251
2048,5577,2048,16777216,1,65,1491.8979,1491.8711,531.2563,959.5239,0,0.000000,0.643157,,,1,67
2048,5577,2048,16777216,1,66,1454.5432,1454.5168,518.6203,934.7366,0,0.000000,0.642632,,,1,67
2048,5577,2048,16777216,1,67,1504.1828,1504.1560,562.4207,940.5532,0,0.000000,0.625292,,,1,67
2048,5577,2048,16777216,1,68,1942.8066,1942.7797,534.9990,1406.2994,0,0.000000,0.723849,,,1,112
2048,5577,2048,16777216,1,69,1859.0785,1859.0522,517.9007,1339.5623,0,0.000000,0.720552,,,1,96
2048,5577,2048,16777216,1,70,1907.3984,1907.3716,531.6467,1374.0586,0,0.000000,0.720384,,,1,96
2048,5577,2048,16777216,1,71,1490.7418,1490.7152,516.0123,973.1938,0,0.000000,0.652825,,,1,67
2048,5577,2048,16777216,1,72,1488.5935,1488.5684,508.6229,978.3761,0,0.000000,0.657249,,,1,67
2048,5577,2048,16777216,1,73,1526.4097,1526.3829,514.8716,1009.9035,0,0.000000,0.661620,,,1,67
2048,5577,2048,16777216,1,74,1852.0010,1851.9747,514.9123,1335.1566,0,0.000000,0.720927,,,1,96
2048,5577,2048,16777216,1,75,1977.9916,1977.9653,568.2395,1407.7150,0,0.000000,0.711689,,,1,96
2048,5577,2048,16777216,1,76,1931.9889,1931.9626,541.7896,1388.1266,0,0.000000,0.718496,,,1,96
2048,5577,2048,16777216,1,77,1927.7953,1927.7687,539.2904,1386.3025,0,0.000000,0.719113,,,1,96
2048,5577,2048,16777216,1,78,1959.2286,1959.2014,525.8384,1431.1373,0,0.000000,0.730460,,,1,96
2048,5577,2048,16777216,1,79,1974.9785,1974.9509,548.1979,1424.4128,0,0.000000,0.721230,,,1,96
2048,5577,2048,16777216,1,80,1940.3762,1940.3507,533.0006,1404.9622,0,0.000000,0.724067,,,1,96
2048,5577,2048,16777216,1,81,1987.1391,1987.1136,541.2965,1443.3549,0,0.000000,0.726348,,,1,96
2048,5577,2048,16777216,1,82,2027.8816,2027.8546,572.0996,1453.1986,0,0.000000,0.716609,,,1,96
2048,5577,2048,16777216,1,83,2019.7408,2019.7141,555.0613,1462.0065,0,0.000000,0.723858,,,1,96
2048,5577,2048,16777216,1,84,1998.8527,1998.8258,537.9193,1458.1836,0,0.000000,0.729510,,,1,96
2048,5577,2048,16777216,1,85,2018.6477,2018.6227,553.3142,1462.5201,0,0.000000,0.724505,,,1,96
2048,5577,2048,16777216,1,86,2016.7021,2016.6765,540.2151,1473.5944,0,0.000000,0.730695,,,1,96
2048,5577,2048,16777216,1,87,2972.5395,2972.5154,552.1388,2416.8689,0,0.000000,0.813065,,,1,234
2048,5577,2048,16777216,1,88,3010.8726,3010.8479,541.1687,2465.9968,0,0.000000,0.819031,,,1,234
2048,5577,2048,16777216,1,89,2424.3196,2424.2939,850.7918,1570.1848,0,0.000000,0.647681,,,1,96
2048,5577,2048,16777216,1,90,2185.2443,2185.2200,594.5702,1587.2854,0,0.000000,0.726365,,,1,96
2048,5577,2048,16777216,1,91,2176.6354,2176.6106,588.1534,1584.9840,0,0.000000,0.728181,,,1,96
2048,5577,2048,16777216,1,92,2193.3300,2193.3008,586.5680,1603.1792,0,0.000000,0.730934,,,1,96
2048,5577,2048,16777216,1,93,2207.2110,2207.1848,582.4388,1621.0994,0,0.000000,0.734456,,,1,96
2048,5577,2048,16777216,1,94,2208.4317,2208.4041,584.0550,1620.5942,0,0.000000,0.733821,,,1,96
2048,5577,2048,16777216,1,95,2214.1839,2214.1565,595.7622,1614.5549,0,0.000000,0.729187,,,1,96
2048,5577,2048,16777216,2,64,2689.4850,2689.4419,519.9273,2167.8965,0,0.000000,0.806064,,,1,251
2048,5577,2048,16777216,2,65,1479.5756,1479.5496,517.8442,960.3371,0,0.000000,0.649063,,,1,67
2048,5577,2048,16777216,2,66,1524.5771,1524.5513,530.8921,992.4933,0,0.000000,0.650996,,,1,67
2048,5577,2048,16777216,2,67,1479.2030,1479.1777,527.1422,950.8273,0,0.000000,0.642797,,,1,67
2048,5577,2048,16777216,2,68,1911.0392,1911.0127,525.2583,1384.1812,0,0.000000,0.724308,,,1,112
2048,5577,2048,16777216,2,69,1927.8080,1927.7821,544.5798,1381.5223,0,0.000000,0.716629,,,1,96
2048,5577,2048,16777216,2,70,1857.0369,1857.0121,533.3540,1321.9885,0,0.000000,0.711881,,,1,96
2048,5577,2048,16777216,2,71,1534.0913,1534.0662,527.1669,1005.4002,0,0.000000,0.655372,,,1,67
2048,5577,2048,16777216,2,72,1631.5343,1631.5087,546.4826,1083.4818,0,0.000000,0.664088,,,1,67
2048,5577,2048,16777216,2,73,1595.0408,1595.0155,541.5644,1051.8304,0,0.000000,0.659438,,,1,67
2048,5577,2048,16777216,2,74,1897.2042,1897.1776,540.2325,1355.0493,0,0.000000,0.714235,,,1,96
2048,5577,2048,16777216,2,75,1897.2304,1897.2043,527.4271,1367.7848,0,0.000000,0.720938,,,1,96
2048,5577,2048,16777216,2,76,1900.2231,1900.1981,523.3222,1374.8124,0,0.000000,0.723501,,,1,96
2048,5577,2048,16777216,2,77,1930.0804,1930.0557,549.1390,1378.7799,0,0.000000,0.714364,,,1,96
2048,5577,2048,16777216,2,78,1964.4798,1964.4531,521.6200,1440.6154,0,0.000000,0.733332,,,1,96
2048,5577,2048,16777216,2,79,1965.0554,1965.0295,551.5482,1411.1392,0,0.000000,0.718117,,,1,96
2048,5577,2048,16777216,2,80,1940.8184,1940.7927,527.7963,1410.6113,0,0.000000,0.726813,,,1,96
2048,5577,2048,16777216,2,81,1994.7817,1994.7572,549.6952,1442.5717,0,0.000000,0.723173,,,1,96
2048,5577,2048,16777216,2,82,2049.3732,2049.3484,571.1547,1475.6569,0,0.000000,0.720053,,,1,96
2048,5577,2048,16777216,2,83,2009.2628,2009.2371,562.2877,1444.3281,0,0.000000,0.718835,,,1,96
2048,5577,2048,16777216,2,84,1939.2108,1939.1835,529.6951,1406.7676,0,0.000000,0.725433,,,1,96
2048,5577,2048,16777216,2,85,2042.7719,2042.7468,559.8320,1480.1094,0,0.000000,0.724559,,,1,96
2048,5577,2048,16777216,2,86,2060.9237,2060.8992,557.5002,1500.5139,0,0.000000,0.728078,,,1,96
2048,5577,2048,16777216,2,87,2956.1383,2956.1152,528.0682,2424.5605,0,0.000000,0.820178,,,1,234
2048,5577,2048,16777216,2,88,2931.8647,2931.8403,537.7550,2390.3489,0,0.000000,0.815300,,,1,234
2048,5577,2048,16777216,2,89,2132.0551,2132.0288,551.0613,1577.6461,0,0.000000,0.739965,,,1,96
2048,5577,2048,16777216,2,90,2137.7601,2137.7349,573.3886,1560.9491,0,0.000000,0.730180,,,1,96
2048,5577,2048,16777216,2,91,2209.7466,2209.7219,592.1634,1614.0829,0,0.000000,0.730438,,,1,96
2048,5577,2048,16777216,2,92,2212.7936,2212.7676,593.4861,1615.7012,0,0.000000,0.730164,,,1,96
2048,5577,2048,16777216,2,93,2228.3261,2228.3015,593.2874,1631.4027,0,0.000000,0.732120,,,1,96
2048,5577,2048,16777216,2,94,2517.9352,2517.9102,749.3792,1764.7817,0,0.000000,0.700884,,,1,96
2048,5577,2048,16777216,2,95,2259.8608,2259.8369,589.9769,1666.0903,0,0.000000,0.737254,,,1,96
