k_requested,k_actual,k_avail,xfer_k_bytes,xfer_k_ms,rep,step_idx,wall_ms,gpu_ms,gpu_ratio_pct,nvml_gpu_util,nvml_mem_util,cls_pred,text_len
2048,2048,25857,16777216,0.6549395620822906,2,37,2648.5037,2648.4727,99.9988,99,44,1,29
2048,2048,26533,16777216,0.660240650177002,2,38,3138.8975,3138.8655,99.9990,100,13,1,29
2048,2048,27209,16777216,0.6567053496837616,2,39,3211.9911,3211.9583,99.9990,100,16,1,29
2048,2048,27885,16777216,0.6550326943397522,2,40,3481.6618,3481.6287,99.9990,99,29,1,29
2048,2048,28561,16777216,0.657225027680397,2,41,2924.9898,2924.9580,99.9989,100,18,1,29
2048,2048,29237,16777216,0.6579048931598663,2,42,3426.7144,3426.6812,99.9990,100,16,1,29
2048,2048,29913,16777216,0.6713699549436569,2,43,3795.7367,3795.7034,99.9991,100,16,1,29
2048,2048,30589,16777216,0.6546974182128906,2,44,3178.9013,3178.8694,99.9990,100,14,1,29
2048,2048,31265,16777216,0.6550624966621399,2,45,3457.1865,3457.1538,99.9991,100,20,1,29
2048,2048,31941,16777216,0.6542690098285675,2,46,3740.3844,3740.4038,100.0005,100,15,1,29
2048,2048,32617,16777216,0.6562620401382446,2,47,3444.3055,3444.3394,100.0010,100,11,1,29
2048,2048,33293,16777216,0.6518382579088211,2,48,3794.0546,3794.0933,100.0010,100,31,1,29
2048,2048,33969,16777216,0.6469022482633591,2,49,3467.3104,3467.3420,100.0009,98,72,1,29
2048,2048,34645,16777216,0.6465036422014236,2,50,4133.3784,4133.4204,100.0010,99,26,1,29
2048,2048,35321,16777216,0.6604883819818497,2,51,4192.5928,4192.6367,100.0010,99,27,1,29
2048,2048,35997,16777216,0.6462521851062775,2,52,4233.4230,4233.4673,100.0010,100,17,1,29
2048,2048,36673,16777216,0.6671566516160965,2,53,4296.4284,4296.4727,100.0010,98,45,1,29
2048,2048,37349,16777216,0.6456207484006882,2,54,4327.7626,4327.8066,100.0010,100,15,1,29
2048,2048,38025,16777216,0.6482303142547607,2,55,4632.1390,4632.1870,100.0010,98,55,1,29
2048,2048,38701,16777216,0.6466768682003021,2,56,4310.9836,4311.0254,100.0010,100,19,1,29
2048,2048,39377,16777216,0.6604921072721481,2,57,4340.2320,4340.2725,100.0009,99,33,1,29
2048,2048,40053,16777216,0.6495602428913116,2,58,4367.4169,4367.4590,100.0010,99,41,1,29
2048,2048,40729,16777216,0.646393746137619,2,59,4404.9002,4404.9409,100.0009,99,37,1,29
2048,2048,41405,16777216,0.6467141211032867,2,60,4446.5783,4446.6191,100.0009,100,23,1,29
2048,2048,42081,16777216,0.6460826843976974,2,61,4456.4882,4456.5283,100.0009,100,16,1,29
2048,2048,42757,16777216,0.6479807198047638,2,62,4497.0723,4497.1118,100.0009,99,34,1,29
2048,2048,43433,16777216,0.6463564932346344,2,63,4526.4676,4526.5063,100.0009,100,16,1,29
4096,4096,22477,33554432,1.3309679925441742,0,32,3088.1715,3088.1777,100.0002,98,53,1,29
4096,4096,23153,33554432,1.31983682513237,0,33,3141.0459,3141.0630,100.0005,98,73,1,29
4096,4096,23829,33554432,1.3252049684524536,0,34,3235.5083,3235.5259,100.0005,98,58,1,29
4096,4096,24505,33554432,1.3246145099401474,0,35,3309.7082,3309.7261,100.0005,100,21,1,29
4096,4096,25181,33554432,1.3065580278635025,0,36,3376.2834,3376.3018,100.0005,100,26,1,29
4096,4096,25857,33554432,1.3222750276327133,0,37,3454.1959,3454.2151,100.0006,100,17,1,29
4096,4096,26533,33554432,1.308811828494072,0,38,3502.2262,3502.2456,100.0006,99,36,1,29
4096,4096,27209,33554432,1.307627186179161,0,39,3836.3072,3836.3318,100.0006,100,24,1,29
4096,4096,27885,33554432,1.3180896639823914,0,40,3542.6482,3542.6665,100.0005,99,39,1,29
4096,4096,28561,33554432,1.2907274067401886,0,41,3512.2220,3512.2412,100.0005,100,19,1,29
4096,4096,29237,33554432,1.307038590312004,0,42,3962.8028,3962.8269,100.0006,100,18,1,29
4096,4096,29913,33554432,1.3050064444541931,0,43,3802.9849,3803.0056,100.0005,100,18,1,29
4096,4096,30589,33554432,1.3101603835821152,0,44,3823.2007,3823.2222,100.0006,100,18,1,29
4096,4096,31265,33554432,1.3060495257377625,0,45,4019.0115,4019.0352,100.0006,100,18,1,29
4096,4096,31941,33554432,1.3042446225881577,0,46,4139.5968,4139.6216,100.0006,100,18,1,29
4096,4096,32617,33554432,1.2808311730623245,0,47,4140.8577,4140.8818,100.0006,99,28,1,29
4096,4096,33293,33554432,1.2901406735181808,0,48,4133.1423,4133.1660,100.0006,100,18,1,29
4096,4096,33969,33554432,1.2890174984931946,0,49,4579.4550,4579.4829,100.0006,100,15,1,29
4096,4096,34645,33554432,1.2883972376585007,0,50,4028.3808,4028.4023,100.0005,99,43,1,29
4096,4096,35321,33554432,1.2886207550764084,0,51,4799.9981,4800.0293,100.0007,99,41,1,29
4096,4096,35997,33554432,1.2887753546237946,0,52,4536.3666,4536.3931,100.0006,98,61,1,29
4096,4096,36673,33554432,1.3040024787187576,0,53,4132.3313,4132.3525,100.0005,98,81,1,29
4096,4096,37349,33554432,1.2874286621809006,0,54,4524.1991,4524.2246,100.0006,99,39,1,29
4096,4096,38025,33554432,1.2847576290369034,0,55,4879.9557,4879.9854,100.0006,97,78,1,29
4096,4096,38701,33554432,1.2838467955589294,0,56,4278.1073,4278.1299,100.0005,99,50,1,29
4096,4096,39377,33554432,1.292562112212181,0,57,4714.9601,4714.9858,100.0005,100,21,1,29
4096,4096,40053,33554432,1.2898948043584824,0,58,4727.6982,4727.7246,100.0006,99,32,1,29
4096,4096,40729,33554432,1.2920387089252472,0,59,4389.0329,4389.0537,100.0005,99,34,1,29
4096,4096,41405,33554432,1.2887939810752869,0,60,4951.3952,4951.4233,100.0006,99,46,1,29
4096,4096,42081,33554432,1.2905560433864594,0,61,4795.2753,4795.2988,100.0005,99,46,1,29
4096,4096,42757,33554432,1.278979703783989,0,62,4643.5758,4643.5991,100.0005,99,31,1,29
4096,4096,43433,33554432,1.293279230594635,0,63,5427.9926,5428.0239,100.0006,100,20,1,29
4096,4096,22477,33554432,1.3141091912984848,1,32,3113.7199,3113.7144,99.9998,99,50,1,29
4096,4096,23153,33554432,1.3068951666355133,1,33,3043.9136,3043.9172,100.0001,99,34,1,29
4096,4096,23829,33554432,1.3048667460680008,1,34,3136.7829,3136.7888,100.0002,98,53,1,29
4096,4096,24505,33554432,1.29660964012146,1,35,3387.6151,3387.6216,100.0002,98,56,1,29
4096,4096,25181,33554432,1.3236459344625473,1,36,3379.0119,3379.0181,100.0002,98,62,1,29
4096,4096,25857,33554432,1.3163872063159943,1,37,3528.1955,3528.2024,100.0002,100,20,1,29
4096,4096,26533,33554432,1.3019964098930359,1,38,3303.5880,3303.5935,100.0002,99,47,1,29
4096,4096,27209,33554432,1.31889246404171,1,39,3595.0378,3595.0464,100.0002,99,49,1,29
4096,4096,27885,33554432,1.3004280626773834,1,40,3515.4437,3515.4497,100.0002,100,17,1,29
4096,4096,28561,33554432,1.3013705611228943,1,41,3484.7505,3484.7566,100.0002,99,44,1,29
4096,4096,29237,33554432,1.2856479734182358,1,42,4140.3356,4140.3481,100.0003,100,19,1,29
4096,4096,29913,33554432,1.3023726642131805,1,43,4093.1016,4093.1130,100.0003,100,30,1,29
4096,4096,30589,33554432,1.3062171638011932,1,44,3925.0707,3925.0796,100.0002,98,53,1,29
4096,4096,31265,33554432,1.309376209974289,1,45,3881.5782,3881.5864,100.0002,100,26,1,29
4096,4096,31941,33554432,1.3139378279447556,1,46,3753.0864,3753.0930,100.0002,99,41,1,29
4096,4096,32617,33554432,1.2992694973945618,1,47,4021.3700,4021.3801,100.0003,99,30,1,29
4096,4096,33293,33554432,1.287432387471199,1,48,4244.8316,4244.8442,100.0003,100,18,1,29
4096,4096,33969,33554432,1.2897364795207977,1,49,4230.5408,4230.5518,100.0003,100,17,1,29
4096,4096,34645,33554432,1.2869276106357574,1,50,4251.0676,4251.0781,100.0002,100,16,1,29
4096,4096,35321,33554432,1.2820418924093246,1,51,4300.5838,4300.5933,100.0002,100,22,1,29
4096,4096,35997,33554432,1.2892894446849823,1,52,4424.5840,4424.5957,100.0003,100,19,1,29
4096,4096,36673,33554432,1.2879427522420883,1,53,4644.7887,4644.8022,100.0003,98,56,1,29
4096,4096,37349,33554432,1.3053175061941147,1,54,4473.4093,4473.4209,100.0003,99,31,1,29
4096,4096,38025,33554432,1.2831687927246094,1,55,4594.9239,4594.9331,100.0002,99,31,1,29
4096,4096,38701,33554432,1.287577673792839,1,56,4921.5361,4921.5488,100.0003,99,52,1,29
4096,4096,39377,33554432,1.290561631321907,1,57,5621.9394,5621.9565,100.0003,99,46,1,29
4096,4096,40053,33554432,1.2914985418319702,1,58,4736.3702,4736.3799,100.0002,98,63,1,29
4096,4096,40729,33554432,1.2869630008935928,1,59,4400.4204,4400.4277,100.0002,98,61,1,29
4096,4096,41405,33554432,1.3037417083978653,1,60,4672.5235,4672.5317,100.0002,99,36,1,29
4096,4096,42081,33554432,1.2973733246326447,1,61,4844.8590,4844.8691,100.0002,100,20,1,29
4096,4096,42757,33554432,1.30566768348217,1,62,4409.7869,4409.7954,100.0002,100,18,1,29
4096,4096,43433,33554432,1.2876242399215698,1,63,5025.8838,5025.8955,100.0002,100,17,1,29
4096,4096,22477,33554432,1.3208035379648209,2,32,3739.2229,3739.2131,99.9997,99,38,1,29
4096,4096,23153,33554432,1.317312940955162,2,33,2933.8703,2933.8643,99.9998,98,59,1,29
4096,4096,23829,33554432,1.3289246708154678,2,34,2980.1946,2980.1887,99.9998,98,64,1,29
4096,4096,24505,33554432,1.3169161975383759,2,35,3473.9627,3473.9604,99.9999,99,37,1,29
4096,4096,25181,33554432,1.3191252946853638,2,36,3372.6819,3372.6782,99.9999,99,44,1,29
4096,4096,25857,33554432,1.3156644999980927,2,37,3397.5249,3397.5212,99.9999,99,42,1,29
4096,4096,26533,33554432,1.3115350157022476,2,38,3500.7508,3500.7478,99.9999,97,76,1,29
4096,4096,27209,33554432,1.3253837823867798,2,39,3548.2061,3548.2021,99.9999,99,26,1,29
4096,4096,27885,33554432,1.3054367154836655,2,40,3668.1026,3668.0989,99.9999,98,66,1,29
4096,4096,28561,33554432,1.3131201267242432,2,41,3648.9980,3648.9968,100.0000,99,49,1,29
4096,4096,29237,33554432,1.313699409365654,2,42,3731.9844,3731.9829,100.0000,100,23,1,29
4096,4096,29913,33554432,1.3117976486682892,2,43,3682.1977,3682.1956,99.9999,99,41,1,29
4096,4096,30589,33554432,1.3221930712461472,2,44,3597.1138,3597.1094,99.9999,99,40,1,29
4096,4096,31265,33554432,1.310119405388832,2,45,3889.8867,3889.8865,100.0000,100,19,1,29
4096,4096,31941,33554432,1.3119354844093323,2,46,3563.9398,3563.9373,99.9999,100,25,1,29
4096,4096,32617,33554432,1.2932941317558289,2,47,4024.6371,4024.6362,100.0000,100,17,1,29
4096,4096,33293,33554432,1.3076066970825195,2,48,4283.2531,4283.2544,100.0000,100,16,1,29
4096,4096,33969,33554432,1.3125240802764893,2,49,3973.0842,3973.0813,99.9999,100,24,1,29
4096,4096,34645,33554432,1.2980271130800247,2,50,4611.3321,4611.3271,99.9999,100,17,1,29
4096,4096,35321,33554432,1.2955069541931152,2,51,4460.0905,4460.0908,100.0000,99,29,1,29
4096,4096,35997,33554432,1.2986287474632263,2,52,3986.7992,3986.7966,99.9999,99,34,1,29
4096,4096,36673,33554432,1.2924615293741226,2,53,4623.8932,4623.8975,100.0001,100,25,1,29
4096,4096,37349,33554432,1.2948773801326752,2,54,4568.7833,4568.7852,100.0000,99,32,1,29
4096,4096,38025,33554432,1.2937821447849274,2,55,5032.9774,5032.9819,100.0001,98,83,1,29
4096,4096,38701,33554432,1.298215240240097,2,56,4436.9455,4436.9448,100.0000,98,69,1,29
4096,4096,39377,33554432,1.3118479400873184,2,57,4972.7319,4972.7344,100.0001,97,77,1,29
4096,4096,40053,33554432,1.2916307896375656,2,58,4587.2924,4587.2925,100.0000,100,27,1,29
4096,4096,40729,33554432,1.2795105576515198,2,59,4507.9917,4507.9922,100.0000,99,43,1,29
4096,4096,41405,33554432,1.2914501130580902,2,60,5001.5633,5001.5659,100.0001,99,38,1,29
4096,4096,42081,33554432,1.2939292937517166,2,61,4793.0621,4793.0620,100.0000,99,37,1,29
4096,4096,42757,33554432,1.2898147106170654,2,62,5355.1908,5355.1943,100.0001,99,51,1,29
4096,4096,43433,33554432,1.2907199561595917,2,63,4735.3593,4735.3579,100.0000,100,24,1,29
